Товар,Единица_измерения,Количество_в_упаковке,Группа_товаров,Количество,Цена,Предоплата,Продавец,Город,Банк,Сумма
Рис,Мешок,50,Крупы,24,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,29,0.0,1.0,Плюс,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,93,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,19,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Рис,Мешок,50,Крупы,82,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Рис,Мешок,50,Крупы,8,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Рис,Мешок,50,Крупы,7,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Рис,Мешок,50,Крупы,21,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Рис,Мешок,50,Крупы,28,0.0,1.0,СибАтом,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,6,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,186,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,6,0.0,1.0,СибАтом,Ангарск,Надежный,0.0
Рис,Мешок,50,Крупы,15,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,70,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,18,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,59,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,5,0.0,1.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,64,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,30,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,21,0.0,0.0,Тор,Иркутск,Универсал,0.0
Рис,Мешок,50,Крупы,19,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Рис,Мешок,50,Крупы,9,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Рис,Мешок,50,Крупы,108,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Рис,Мешок,50,Крупы,30,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Рис,Мешок,50,Крупы,20,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Рис,Мешок,50,Крупы,9,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,14,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,31,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,37,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,129,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,29,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,41,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,96,0.0,1.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,103,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,24,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,14,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,47,0.0,1.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,36,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,31,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,46,0.0,1.0,Геракл,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,16,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,13,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,61,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,58,0.0,1.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,18,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,16,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,14,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,7,0.0,1.0,Единство,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,19,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,35,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,91,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,35,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,99,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,22,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,93,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,19,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,6,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,154,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,73,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,102,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,14,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,29,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,19,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,190,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,18,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,7,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,11,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,95,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,36,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,36,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,8,0.0,1.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,14,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,47,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,35,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,16,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,14,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,9,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,7,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,184,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,18,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,12,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Fine Line,Блок,"0,2",Табачные изделия,5,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,158,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,17,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,89,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,14,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,111,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,32,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,14,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,46,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,201,0.0,1.0,Геракл,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,21,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,54,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,267,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,5,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,88,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,13,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,19,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,12,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,18,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,6,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,11,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,147,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,84,0.0,1.0,Единство,Ангарск,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,6,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,49,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,41,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,74,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,5,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,19,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,30,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,45,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,45,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,42,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,15,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,7,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,10,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,28,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,23,132.0,0.0,СибАтом,Ангарск,Надежный,3036.0
Сигареты LM,Блок,"0,2",Табачные изделия,15,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,17,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,15,0.0,1.0,Тор,Иркутск,Универсал,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,50,78.0,0.0,Тор,Иркутск,Универсал,3900.0
Сигареты LM,Блок,"0,2",Табачные изделия,15,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,180,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,128,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,65,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,5,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,53,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,23,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты LM,Блок,"0,2",Табачные изделия,53,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,18,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,5,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,23,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,167,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,68,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,12,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,17,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,70,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,21,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,33,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,287,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,25,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,9,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,9,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,23,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,13,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,20,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,118,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,198,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,37,0.0,1.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,11,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,6,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,50,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,41,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,20,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,70,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,67,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,18,0.0,1.0,Единство,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,25,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,22,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,9,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,21,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,93,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,127,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,17,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,31,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,11,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,9,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,246,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,44,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,18,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,12,0.0,1.0,СибАтом,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,18,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,39,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,15,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,6,0.0,1.0,СибАтом,Ангарск,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,50,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,21,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,38,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,28,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,12,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,104,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,29,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,36,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты MarlBoro,Блок,"0,2",Табачные изделия,85,180.0,0.0,Фокус,Слюдянка,Надежный,15300.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,16,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,15,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,78,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,66,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,14,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,5,0.0,1.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,28,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,7,0.0,0.0,Вест,Шелехов,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,115,0.0,1.0,Геракл,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,12,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,12,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,13,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,45,0.0,0.0,Геракл,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,15,0.0,1.0,Геракл,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,24,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,9,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,12,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,24,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,19,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,70,0.0,0.0,Гермес,Ангарск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,66,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,21,0.0,0.0,Единство,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,28,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,20,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,114,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,137,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,54,0.0,0.0,Норд,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,6,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,9,0.0,1.0,Плюс,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,236,0.0,0.0,Плюс,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,19,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,259,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,16,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,11,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,280,0.0,0.0,Ромашка,Шелехов,Гарант,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,23,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,19,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,33,0.0,0.0,СибАтом,Ангарск,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,7,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,17,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,17,0.0,0.0,Тор,Иркутск,Универсал,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,52,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,227,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,13,0.0,0.0,Успех,Иркутск,Богатырский,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,18,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,5,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,35,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,7,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,7,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
Сигареты Петр 1,Блок,"0,2",Табачные изделия,5,0.0,0.0,Фокус,Слюдянка,Надежный,0.0
